event_id,station,phase,event_time,arrival_time,epidist,hypodist,arrival_latency_s
1593,ELBA00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:13.160000,37.0639,38.51854555299309,6.603525
1593,T59000,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:13.950000,45.3834,46.57895086697428,7.393525
1593,CTKS00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:14.940000,48.9289,50.03981338412448,8.383525
1593,CATL00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:16.130000,55.6467,56.62597362693205,9.573525
1593,BGKT00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:16.540000,58.4777,59.41032793713568,9.983525
1593,MADA00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:16.760000,64.2564,65.10630237748113,10.203525
1593,EDC00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:17.130000,64.0006,64.85385469398102,10.573525
1593,ARMT00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:17.240000,61.7692,62.65285098818731,10.683525
1593,TKR00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:17.289900,60.9352,61.830771201304,10.733425
1593,EYUP00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:17.420000,66.4237,67.24621617606454,10.863525
1593,ESEK01,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:17.730000,64.4981,65.34485880249497,11.173525
1593,KNAL00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:18.220000,68.6769,69.4727447415028,11.663525
1593,CTYL00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:18.340000,69.8762,70.65853801734086,11.783525
1593,KAVV00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:18.769900,73.5254,74.26930801796934,12.213425
1593,MRTI00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:19.190000,74.1569,74.89453575473983,12.633525
1593,BUAD07,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:19.260000,74.9683,75.69802951991554,12.703525
1593,TESV01,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:19.329900,75.3909,76.11657816217178,12.773425
1593,MDNY00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:19.690000,76.4013,77.1174708480381,13.133525
1593,KLYT00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:20.349900,81.4375,82.10975626902082,13.793425
1593,VIZE00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:21.300000,87.5825,88.20793600667687,14.743525
1593,SATE00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:21.380000,90.4382,91.04402060293693,14.823525
1593,TKOY00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:21.390000,90.8102,91.41355529869736,14.833525
1593,GEML00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:21.950000,92.9766,93.56598642598712,15.393525
1593,KRBG00,P,2025-04-23 09:13:06.556475,2025-04-23 09:13:21.970000,93.9674,94.55061042144574,15.413525
1593,ELBA00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:18.040000,37.0639,38.51854555299309,11.483525
1593,T59000,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:19.809900,45.3834,46.57895086697428,13.253425
1593,CTKS00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:20.980000,48.9289,50.03981338412448,14.423525
1593,CATL00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:22.920000,55.6467,56.62597362693205,16.363525
1593,BGKT00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:23.890000,58.4777,59.41032793713568,17.333525
1593,TKR00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:25.390000,60.9352,61.830771201304,18.833525
1593,ARMT00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:25.390000,61.7692,62.65285098818731,18.833525
1593,EDC00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:25.500000,64.0006,64.85385469398102,18.943525
1593,EYUP00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:25.800000,66.4237,67.24621617606454,19.243525
1593,MADA00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:26.320000,64.2564,65.10630237748113,19.763525
1593,ESEK01,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:26.400000,64.4981,65.34485880249497,19.843525
1593,CTYL00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:26.820000,69.8762,70.65853801734086,20.263525
1593,KNAL00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:26.920000,68.6769,69.4727447415028,20.363525
1593,KAVV00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:27.970000,73.5254,74.26930801796934,21.413525
1593,TESV01,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:28.580000,75.3909,76.11657816217178,22.023525
1593,MRTI00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:28.880000,74.1569,74.89453575473983,22.323525
1593,BUAD07,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:28.930000,74.9683,75.69802951991554,22.373525
1593,MDNY00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:29.200000,76.4013,77.1174708480381,22.643525
1593,KLYT00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:30.529900,81.4375,82.10975626902082,23.973425
1593,VIZE00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:31.740000,87.5825,88.20793600667687,25.183525
1593,SATE00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:32.500000,90.4382,91.04402060293693,25.943525
1593,TKOY00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:32.789900,90.8102,91.41355529869736,26.233425
1593,GEML00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:33.789900,92.9766,93.56598642598712,27.233425
1593,KRBG00,S,2025-04-23 09:13:06.556475,2025-04-23 09:13:33.880000,93.9674,94.55061042144574,27.323525
1595,ELBA00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:17.769900,37.9331,40.02072615773487,6.676317
1595,T59000,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:18.540000,44.5144,46.30626581729954,7.446417
1595,CTKS00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:19.609900,49.7981,51.40612035733103,8.516317
1595,BAND00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:20.160000,55.0667,56.52503777506392,9.066417
1595,CATL00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:20.780000,56.48,57.9027533592523,9.686417
1595,BGKT00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:21.190000,59.2764,60.63357191805876,10.096417
1595,MADA00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:21.320000,63.5591,64.82667382638418,10.226417
1595,EDC00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:21.589900,63.1321,64.40807788618136,10.496317
1595,TKR00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:21.820000,60.7592,62.08396597530157,10.726417
1595,KCTX00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:21.940000,64.8658,66.10832365309533,10.846417
1595,EYUP00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:22.089900,67.1306,68.33195374744092,10.996317
1595,KNAL00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:22.809900,69.1493,70.31617265659732,11.716317
1595,CTYL00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:22.950000,70.6747,71.8167923724835,11.856417
1595,KAVV00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:23.450000,74.1583,75.24753753759923,12.356417
1595,MRTI00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:23.809900,74.5292,75.61309476024907,12.716317
1595,BUAD07,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:23.890000,75.3646,76.43664945392625,12.796417
1595,TESV01,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:23.960000,75.5351,76.60476341972739,12.866417
1595,MDNY00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:24.140000,76.1592,77.22021879807389,13.046417
1595,NMR700,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:24.920000,84.8448,85.7984762896312,13.826417
1595,KLYT00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:25.029900,82.1987,83.18271892810672,13.936317
1595,SATE00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:26.049900,90.9905,91.88040888476937,14.956317
1595,KRBG00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:26.490000,93.2201,94.08892331508744,15.396417
1595,GEML00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:26.630000,92.9848,93.8558015128655,15.536417
1595,CMH00,P,2025-04-23 09:49:11.093583,2025-04-23 09:49:26.680000,94.6646,95.52028548817472,15.586417
1595,ELBA00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:23.140000,37.9331,40.02072615773487,12.046417
1595,T59000,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:24.589900,44.5144,46.30626581729954,13.496317
1595,CTKS00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:25.700000,49.7981,51.40612035733103,14.606417
1595,BAND00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:27.589900,55.0667,56.52503777506392,16.496317
1595,CATL00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:27.670000,56.48,57.9027533592523,16.576417
1595,BGKT00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:28.980000,59.2764,60.63357191805876,17.886417
1595,EDC00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:29.820000,63.1321,64.40807788618136,18.726417
1595,KCTX00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:29.920000,64.8658,66.10832365309533,18.826417
1595,TKR00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:30.009900,60.7592,62.08396597530157,18.916317
1595,EYUP00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:30.220000,67.1306,68.33195374744092,19.126417
1595,MADA00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:30.740000,63.5591,64.82667382638418,19.646417
1595,CTYL00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:31.460000,70.6747,71.8167923724835,20.366417
1595,KNAL00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:31.609900,69.1493,70.31617265659732,20.516317
1595,KAVV00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:32.869900,74.1583,75.24753753759923,21.776317
1595,MRTI00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:33.349900,74.5292,75.61309476024907,22.256317
1595,BUAD07,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:33.470000,75.3646,76.43664945392625,22.376417
1595,TESV01,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:33.569900,75.5351,76.60476341972739,22.476317
1595,MDNY00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:33.760000,76.1592,77.22021879807389,22.666417
1595,NMR700,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:35.769900,84.8448,85.7984762896312,24.676317
1595,KLYT00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:35.800000,82.1987,83.18271892810672,24.706417
1595,SATE00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:37.180000,90.9905,91.88040888476937,26.086417
1595,CMH00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:38.380000,94.6646,95.52028548817472,27.286417
1595,KRBG00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:38.549900,93.2201,94.08892331508744,27.456317
1595,GEML00,S,2025-04-23 09:49:11.093583,2025-04-23 09:49:39.100000,92.9848,93.8558015128655,28.006417
1596,ELBA00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:26.670000,33.6096,35.406297270435964,5.988054
1596,BOTS00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:26.849900,33.9527,35.73214955096434,6.167954
1596,BIRL00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:28.700000,43.9923,45.379765683975066,8.018054
1596,SLVT00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:28.730000,43.26,44.67021685913871,8.048054
1596,CTKS00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:28.809900,45.0168,46.37362349959815,8.127954
1596,BGKT00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:29.549900,51.5464,52.73549115351521,8.867954
1596,ARMT00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:30.150000,54.4349,55.56220848969632,9.468054
1596,EYUP00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:30.200000,58.3478,59.400895945115856,9.518054
1596,ESEK01,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:30.680000,56.7457,57.82797889199035,9.998054
1596,KNAL00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:30.809900,59.7064,60.73594384878267,10.127954
1596,KAVV00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:31.529900,64.9641,65.91156926558858,10.847954
1596,BUAD07,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:31.800000,66.0025,66.93527231955123,11.118054
1596,MRTI00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:31.820000,65.2136,66.15749616787565,11.138054
1596,TESV01,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:32.020000,67.0688,67.98694439142328,11.338054
1596,TKR00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:32.560000,69.5363,70.42228121789638,11.878054
1596,MDNY00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:32.730000,70.5179,71.39170046057511,12.048054
1596,MADA00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:33.109900,72.5766,73.4259051139479,12.427954
1596,KLYT00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:33.289900,73.8835,74.71795130015599,12.607954
1596,KRTK01,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:33.900000,78.9229,79.70460977040463,13.218054
1596,GEML00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:34.910000,85.2927,86.01654112746269,14.228054
1596,YLV00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:36.329900,92.6661,93.3327743263452,15.647954
1596,NMR600,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:36.640000,92.2394,92.9091361847826,15.958054
1596,CMH00,P,2025-04-23 09:51:20.681946,2025-04-23 09:51:38.000000,98.4283,99.05620079092716,17.318054
1596,ELBA00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:30.910000,33.6096,35.406297270435964,10.228054
1596,BOTS00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:31.809900,33.9527,35.73214955096434,11.127954
1596,CTKS00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:33.869900,45.0168,46.37362349959815,13.187954
1596,BIRL00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:34.220000,43.9923,45.379765683975066,13.538054
1596,SLVT00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:34.660000,43.26,44.67021685913871,13.978054
1596,BGKT00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:36.349900,51.5464,52.73549115351521,15.667954
1596,ARMT00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:37.369900,54.4349,55.56220848969632,16.687954
1596,ESEK01,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:37.490000,56.7457,57.82797889199035,16.808054
1596,EYUP00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:37.690000,58.3478,59.400895945115856,17.008054
1596,KNAL00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:38.529900,59.7064,60.73594384878267,17.847954
1596,KAVV00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:40.100000,64.9641,65.91156926558858,19.418054
1596,TESV01,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:40.230000,67.0688,67.98694439142328,19.548054
1596,MRTI00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:40.260000,65.2136,66.15749616787565,19.578054
1596,BUAD07,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:40.560000,66.0025,66.93527231955123,19.878054
1596,TKR00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:41.650000,69.5363,70.42228121789638,20.968054
1596,MDNY00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:42.000000,70.5179,71.39170046057511,21.318054
1596,MADA00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:42.230000,72.5766,73.4259051139479,21.548054
1596,KLYT00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:42.660000,73.8835,74.71795130015599,21.978054
1596,KRTK01,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:43.309900,78.9229,79.70460977040463,22.627954
1596,GEML00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:45.509900,85.2927,86.01654112746269,24.827954
1596,NMR600,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:48.809900,92.2394,92.9091361847826,28.127954
1596,YLV00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:49.309900,92.6661,93.3327743263452,28.627954
1596,CMH00,S,2025-04-23 09:51:20.681946,2025-04-23 09:51:50.300000,98.4283,99.05620079092716,29.618054
1597,ELBA00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:27.320000,34.8929,37.21927068974399,6.281051
1597,CTKS00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:28.660000,46.6259,48.39146816409311,7.621051
1597,SLVT00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:28.809900,42.1338,44.07966359565867,7.770951
1597,BIRL00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:29.840000,48.6172,50.312938456290105,8.801051
1597,BGKT00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:30.480000,54.9971,56.50168713123916,9.441051
1597,KNAL00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:32.009900,64.5619,65.84829968857537,10.970951
1597,TKR00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:32.240000,64.7409,66.02381216709949,11.201051
1597,KAVV00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:32.680000,69.4877,70.68451097345469,11.641051
1597,BUAD07,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:33.040000,70.8962,72.0696247715113,12.001051
1597,MRTI00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:33.130000,70.107,71.29341546921732,12.091051
1597,TESV01,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:33.210000,71.7145,72.87474974582373,12.171051
1597,KLYT00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:34.240000,77.7438,78.81534164556058,13.201051
1597,SATE00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:35.289900,86.3281,87.29433251864886,14.250951
1597,VIZE00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:35.860000,88.6641,89.60514644302768,14.821051
1597,GEML00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:35.950000,89.6356,90.56655247731602,14.911051
1597,YLV00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:37.609900,97.3345,98.19248713886635,16.570951
1597,CMH00,P,2025-04-23 09:52:21.038949,2025-04-23 09:52:38.069900,97.1138,97.97371989827904,17.030951
1597,ELBA00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:31.809900,34.8929,37.21927068974399,10.770951
1597,SLVT00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:34.049900,42.1338,44.07966359565867,13.010951
1597,CTKS00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:34.750000,46.6259,48.39146816409311,13.711051
1597,BIRL00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:36.220000,48.6172,50.312938456290105,15.181051
1597,BGKT00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:37.500000,54.9971,56.50168713123916,16.461051
1597,KNAL00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:40.529900,64.5619,65.84829968857537,19.490951
1597,TKR00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:40.940000,64.7409,66.02381216709949,19.901051
1597,BUAD07,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:42.000000,70.8962,72.0696247715113,20.961051
1597,KAVV00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:42.130000,69.4877,70.68451097345469,21.091051
1597,TESV01,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:42.200000,71.7145,72.87474974582373,21.161051
1597,MRTI00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:42.600000,70.107,71.29341546921732,21.561051
1597,KLYT00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:44.160000,77.7438,78.81534164556058,23.121051
1597,SATE00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:47.080000,86.3281,87.29433251864886,26.041051
1597,GEML00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:47.569900,89.6356,90.56655247731602,26.530951
1597,VIZE00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:48.520000,88.6641,89.60514644302768,27.481051
1597,CMH00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:50.190000,97.1138,97.97371989827904,29.151051
1597,YLV00,S,2025-04-23 09:52:21.038949,2025-04-23 09:52:50.750000,97.3345,98.19248713886635,29.711051
1605,ELBA00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:36.940000,35.5402,37.69428623916447,6.369393
1605,BOTS00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:37.049900,34.8959,37.087426924094686,6.479293
1605,CTKS00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:38.680000,46.9016,48.55423237576786,8.109393
1605,BGKT00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:39.730000,52.9697,54.43842867984035,9.159393
1605,ARMT00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:39.950000,53.3183,54.7776826265046,9.379393
1605,CATL00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:40.180000,56.2603,57.645249198264935,9.609393
1605,EYUP00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:40.320000,59.3763,60.69018372628364,9.749393
1605,KNAL00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:40.869900,59.9352,61.23709331834802,10.299293
1605,KCTX00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:41.170000,63.4692,64.7000212340001,10.599393
1605,KAVV00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:41.589900,65.7128,66.90235782750908,11.019293
1605,EDC00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:41.609900,67.6391,68.79535774927015,11.039293
1605,MRTI00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:41.680000,65.142,66.34179348676115,11.109393
1605,BUAD07,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:41.769900,66.0006,67.18506232340687,11.199293
1605,TESV01,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:41.890000,66.3915,67.56911033371732,11.319393
1605,MADA00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:42.260000,71.813,72.90308887859324,11.689393
1605,MDNY00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:42.450000,69.0345,70.16776745265638,11.879393
1605,CTYL00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:42.620000,71.3981,72.49442794208439,12.049393
1605,TKR00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:42.880000,70.0064,71.12418322905413,12.309393
1605,KLYT00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:43.349900,75.0979,76.14097440570394,12.779293
1605,KRTK01,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:43.670000,78.2248,79.22671729965886,13.099393
1605,SATE00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:44.109900,82.0519,83.0076363514229,13.539293
1605,GEML00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:44.700000,84.3198,85.25011478631606,14.129393
1605,YLV00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:45.970000,92.0163,92.86954756393544,15.399393
1605,VIZE00,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:46.210000,92.7055,93.55246190929486,15.639393
1605,NMR600,P,2025-04-23 09:59:30.570607,2025-04-23 09:59:46.280000,91.9204,92.77452956065078,15.709393
1605,ELBA00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:41.490000,35.5402,37.69428623916447,10.919393
1605,BOTS00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:42.020000,34.8959,37.087426924094686,11.449393
1605,CTKS00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:44.340000,46.9016,48.55423237576786,13.769393
1605,BGKT00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:46.360000,52.9697,54.43842867984035,15.789393
1605,ARMT00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:46.860000,53.3183,54.7776826265046,16.289393
1605,CATL00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:46.970000,56.2603,57.645249198264935,16.399393
1605,EYUP00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:47.820000,59.3763,60.69018372628364,17.249393
1605,KNAL00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:48.600000,59.9352,61.23709331834802,18.029393
1605,KCTX00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:49.140000,63.4692,64.7000212340001,18.569393
1605,KAVV00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:49.840000,65.7128,66.90235782750908,19.269393
1605,EDC00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:50.029900,67.6391,68.79535774927015,19.459293
1605,TESV01,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:50.120000,66.3915,67.56911033371732,19.549393
1605,MDNY00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:50.130000,69.0345,70.16776745265638,19.559393
1605,MRTI00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:50.150000,65.142,66.34179348676115,19.579393
1605,BUAD07,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:50.309900,66.0006,67.18506232340687,19.739293
1605,CTYL00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:51.180000,71.3981,72.49442794208439,20.609393
1605,MADA00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:51.380000,71.813,72.90308887859324,20.809393
1605,TKR00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:51.700000,70.0064,71.12418322905413,21.129393
1605,KLYT00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:52.820000,75.0979,76.14097440570394,22.249393
1605,KRTK01,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:53.320000,78.2248,79.22671729965886,22.749393
1605,SATE00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:54.420000,82.0519,83.0076363514229,23.849393
1605,GEML00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:55.140000,84.3198,85.25011478631606,24.569393
1605,VIZE00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:57.320000,92.7055,93.55246190929486,26.749393
1605,YLV00,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:57.900000,92.0163,92.86954756393544,27.329393
1605,NMR600,S,2025-04-23 09:59:30.570607,2025-04-23 09:59:58.230000,91.9204,92.77452956065078,27.659393
1606,ELBA00,P,2025-04-23 10:01:03.374098,2025-04-23 10:01:09.320000,33.2626,35.290989911198025,5.945902
1606,CTKS00,P,2025-04-23 10:01:03.374098,2025-04-23 10:01:11.040000,44.4743,46.0110505274796,7.665902
1606,T59000,P,2025-04-23 10:01:03.374098,2025-04-23 10:01:11.809900,51.8638,53.18747183869788,8.435802
1606,BGKT00,P,2025-04-23 10:01:03.374098,2025-04-23 10:01:12.000000,50.1535,51.52113131912265,8.625902
